word=prancha de madeira	pleasantness=-0.033	attention=0	sensitivity=0.075	aptitude=0	polarity=-0.036
word=Vice	pleasantness=-0.1	attention=-0.099	sensitivity=0.032	aptitude=-0.075	polarity=-0.036
word=relutante	pleasantness=0.067	attention=0.104	sensitivity=0.791	aptitude=-0.679	polarity=-0.433
word=veneno	pleasantness=0	attention=0	sensitivity=-0.798	aptitude=0	polarity=-0.266
word=preparar a ceia	pleasantness=-0.08	attention=0	sensitivity=0	aptitude=0	polarity=-0.027
word=hilaridade	pleasantness=0.695	attention=0.623	sensitivity=-0.231	aptitude=0.319	polarity=0.469
word=ambiente de sentido	pleasantness=-0.046	attention=0.124	sensitivity=-0.155	aptitude=0	polarity=-0.026
word=pegar a linha	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.1	polarity=-0.033
word=eletrizante	pleasantness=0.083	attention=0.567	sensitivity=-0.346	aptitude=0.188	polarity=0.164
word=afeição	pleasantness=0.826	attention=0.945	sensitivity=0	aptitude=0.796	polarity=0.856
word=casa branca	pleasantness=0.025	attention=0.117	sensitivity=-0.048	aptitude=0	polarity=0.031
word=colocar o equipamento de proteção	pleasantness=-0.074	attention=0	sensitivity=0.07	aptitude=0	polarity=-0.048
word=bebê de gorro	pleasantness=0	attention=-0.112	sensitivity=0.013	aptitude=0	polarity=0.033
word=pacote de correio	pleasantness=0	attention=-0.124	sensitivity=0	aptitude=0.105	polarity=0.076
word=aprender a regra	pleasantness=0	attention=-0.054	sensitivity=0.132	aptitude=-0.077	polarity=-0.052
word=enigma	pleasantness=-0.149	attention=0	sensitivity=-0.145	aptitude=0.144	polarity=-0.05
word=auto-importância	pleasantness=0.466	attention=0.663	sensitivity=-0.25	aptitude=0.228	polarity=0.369
word=citação	pleasantness=0	attention=0.238	sensitivity=-0.246	aptitude=0.302	polarity=0.098
word=loja de papel	pleasantness=-0.056	attention=0.14	sensitivity=0	aptitude=0.061	polarity=0.048
word=geral	pleasantness=0	attention=0.08	sensitivity=0	aptitude=0	polarity=0.027
word=salário grande	pleasantness=0.163	attention=0.142	sensitivity=0.024	aptitude=0.184	polarity=0.155
word=imaginação	pleasantness=0	attention=0.264	sensitivity=-0.09	aptitude=0.135	polarity=0.103
word=examinar	pleasantness=0.056	attention=-0.035	sensitivity=0	aptitude=0.054	polarity=0.048
word=tornar-se pessoa melhor	pleasantness=0.791	attention=0.892	sensitivity=0	aptitude=0.966	polarity=0.883
word=chamar ajuda	pleasantness=-0.201	attention=-0.06	sensitivity=-0.162	aptitude=-0.22	polarity=-0.174
word=tempo de vida	pleasantness=0.086	attention=-0.107	sensitivity=0.064	aptitude=0	polarity=0.043
word=ação	pleasantness=-0.028	attention=0.202	sensitivity=-0.156	aptitude=0.266	polarity=0.095
word=cão de caça	pleasantness=0	attention=0	sensitivity=0.022	aptitude=-0.08	polarity=-0.034
word=filme	pleasantness=0.837	attention=0	sensitivity=0	aptitude=0	polarity=0.279
word=preenchimento	pleasantness=0.024	attention=0.188	sensitivity=-0.147	aptitude=0.228	polarity=0.098
word=egoísta	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.923	polarity=-0.308
word=reduzir a temperatura	pleasantness=0.413	attention=0.239	sensitivity=-0.091	aptitude=0.137	polarity=0.233
word=mesa de jantar	pleasantness=0.052	attention=-0.041	sensitivity=0.024	aptitude=0	polarity=0.023
word=pensativo	pleasantness=0.043	attention=0.606	sensitivity=-0.284	aptitude=0.105	polarity=0.157
word=cama de sono	pleasantness=-0.12	attention=0	sensitivity=-0.075	aptitude=-0.046	polarity=-0.08
word=seco limpo	pleasantness=0.022	attention=0	sensitivity=-0.044	aptitude=0.113	polarity=0.03
word=estudante do ensino médio	pleasantness=-0.107	attention=-0.102	sensitivity=0.043	aptitude=-0.143	polarity=-0.064
word=híbrido	pleasantness=0.042	attention=-0.036	sensitivity=0	aptitude=0.112	polarity=0.063
word=arrepender-se	pleasantness=-0.848	attention=0	sensitivity=0	aptitude=-0.78	polarity=-0.543
word=iluminar a área	pleasantness=-0.034	attention=-0.012	sensitivity=-0.08	aptitude=0	polarity=-0.034
word=sarampo	pleasantness=-0.812	attention=0	sensitivity=0.9	aptitude=-0.825	polarity=-0.846
word=bilhete de dinheiro	pleasantness=-0.069	attention=0	sensitivity=0	aptitude=0	polarity=-0.023
word=chances iguais	pleasantness=-0.129	attention=0	sensitivity=-0.081	aptitude=-0.067	polarity=-0.092
word=Ver jogar	pleasantness=0.995	attention=0.722	sensitivity=0	aptitude=0.773	polarity=0.83
word=bola de borracha	pleasantness=0	attention=-0.113	sensitivity=0.045	aptitude=0	polarity=0.023
word=abrigo	pleasantness=0.035	attention=0.11	sensitivity=-0.046	aptitude=0.107	polarity=0.069
word=andar de carro	pleasantness=0	attention=0	sensitivity=0	aptitude=0.104	polarity=0.035
word=opinião de forma	pleasantness=-0.146	attention=-0.042	sensitivity=0	aptitude=-0.102	polarity=-0.069
word=pagar o serviço	pleasantness=-0.076	attention=0.137	sensitivity=-0.069	aptitude=0.095	polarity=0.029
word=conhaque	pleasantness=0.137	attention=0	sensitivity=0.009	aptitude=-0.053	polarity=0.025
word=importante	pleasantness=0	attention=0.712	sensitivity=0	aptitude=0.929	polarity=0.547
word=corrida de carros	pleasantness=0	attention=0	sensitivity=-0.056	aptitude=-0.037	polarity=-0.031
word=usar eletricidade	pleasantness=-0.05	attention=-0.078	sensitivity=0.027	aptitude=-0.245	polarity=-0.081
word=tackle	pleasantness=-0.055	attention=-0.151	sensitivity=0.099	aptitude=-0.201	polarity=-0.068
word=giram	pleasantness=0	attention=0.134	sensitivity=-0.088	aptitude=0.225	polarity=0.09
word=bolsa de mulher	pleasantness=0	attention=0.08	sensitivity=0	aptitude=0	polarity=0.027
word=espirro	pleasantness=-0.031	attention=0.07	sensitivity=-0.102	aptitude=-0.037	polarity=-0.033
word=Fecha o olho	pleasantness=0.045	attention=-0.12	sensitivity=-0.062	aptitude=0.065	polarity=0.056
word=rede	pleasantness=0.195	attention=-0.003	sensitivity=0.039	aptitude=0	polarity=0.053
word=exercício mental	pleasantness=0.795	attention=0	sensitivity=0	aptitude=0.811	polarity=0.535
word=Grudge	pleasantness=0	attention=0	sensitivity=0.901	aptitude=-0.928	polarity=-0.61
word=consternação	pleasantness=-0.49	attention=0.397	sensitivity=-0.184	aptitude=-0.202	polarity=-0.16
word=Tranque a porta	pleasantness=-0.073	attention=-0.047	sensitivity=0.029	aptitude=-0.045	polarity=-0.033
word=aterro sanitário	pleasantness=0	attention=-0.032	sensitivity=0	aptitude=-0.105	polarity=-0.024
word=usar sapatos	pleasantness=0	attention=0	sensitivity=0	aptitude=0.968	polarity=0.323
word=esgoto	pleasantness=0	attention=-0.003	sensitivity=0.01	aptitude=-0.108	polarity=-0.038
word=ir a cama	pleasantness=0.054	attention=-0.04	sensitivity=0	aptitude=0	polarity=0.031
word=apertar a mão	pleasantness=0	attention=0.082	sensitivity=-0.068	aptitude=0.095	polarity=0.036
word=nutriente	pleasantness=0.061	attention=0	sensitivity=0	aptitude=0.052	polarity=0.038
word=ovário	pleasantness=0.058	attention=0.094	sensitivity=0	aptitude=0	polarity=0.051
word=resolução	pleasantness=-0.032	attention=0.247	sensitivity=-0.193	aptitude=0.238	polarity=0.087
word=casta	pleasantness=0.025	attention=0.176	sensitivity=-0.065	aptitude=0.114	polarity=0.083
word=crescer a colheita	pleasantness=0	attention=0.066	sensitivity=0.017	aptitude=0.057	polarity=0.035
word=representam	pleasantness=0	attention=0.128	sensitivity=-0.117	aptitude=0.228	polarity=0.08
word=parte do Game	pleasantness=0	attention=-0.057	sensitivity=0.013	aptitude=0.127	polarity=0.057
word=Descubra o mundo	pleasantness=0	attention=-0.166	sensitivity=0.118	aptitude=-0.305	polarity=-0.086
word=mentiroso	pleasantness=-0.775	attention=0	sensitivity=0.742	aptitude=-0.801	polarity=-0.773
word=Esqueça	pleasantness=-0.808	attention=0	sensitivity=0	aptitude=0	polarity=-0.269
word=experiência de aprender	pleasantness=-0.074	attention=-0.146	sensitivity=0.037	aptitude=-0.282	polarity=-0.082
word=Execute o salto	pleasantness=-0.055	attention=0	sensitivity=0	aptitude=0.129	polarity=0.025
word=navio pirata	pleasantness=-0.065	attention=-0.022	sensitivity=-0.054	aptitude=-0.118	polarity=-0.072
word=alergia	pleasantness=-0.961	attention=0	sensitivity=0.848	aptitude=-0.824	polarity=-0.878
word=Dólar	pleasantness=0	attention=0.192	sensitivity=0.019	aptitude=0.058	polarity=0.077
word=aumentar a energia	pleasantness=0.169	attention=-0.023	sensitivity=-0.054	aptitude=-0.059	polarity=0.026
word=cantada	pleasantness=0.123	attention=-0.055	sensitivity=0.076	aptitude=0	polarity=0.034
word=dar a volta	pleasantness=0	attention=-0.011	sensitivity=0.027	aptitude=0.093	polarity=0.026
word=expandir o horizonte	pleasantness=0.868	attention=0.99	sensitivity=0	aptitude=0	polarity=0.619
word=Abra a geladeira	pleasantness=0	attention=-0.023	sensitivity=0.023	aptitude=-0.09	polarity=-0.03
word=Dou aulas	pleasantness=-0.151	attention=-0.232	sensitivity=-0.227	aptitude=-0.076	polarity=-0.074
word=jogar ping-pong	pleasantness=0.854	attention=0.773	sensitivity=0	aptitude=0	polarity=0.542
word=bloco liso	pleasantness=0	attention=0.105	sensitivity=0	aptitude=0.076	polarity=0.06
word=peça da Broadway	pleasantness=-0.074	attention=0	sensitivity=-0.133	aptitude=0	polarity=-0.069
word=mente boggle	pleasantness=-0.132	attention=0	sensitivity=0	aptitude=-0.25	polarity=-0.127
word=comida de veneno	pleasantness=0	attention=0	sensitivity=-0.889	aptitude=-0.814	polarity=-0.568
word=hedionda	pleasantness=-0.161	attention=0.19	sensitivity=0.572	aptitude=-0.625	polarity=-0.389
word=objecto de estudo	pleasantness=0.798	attention=0.754	sensitivity=0	aptitude=0.779	polarity=0.777
word=grupo de cantar	pleasantness=0	attention=0.171	sensitivity=0.025	aptitude=0.144	polarity=0.097
word=fonte de luz	pleasantness=0.761	attention=0.603	sensitivity=-0.214	aptitude=0.333	polarity=0.494
word=novamente e novamente	pleasantness=0	attention=0.338	sensitivity=-0.162	aptitude=0.355	polarity=0.177
word=Empurre o pino	pleasantness=0	attention=-0.119	sensitivity=0.098	aptitude=-0.129	polarity=-0.036
word=oito pernas	pleasantness=-0.05	attention=-0.029	sensitivity=0.062	aptitude=-0.094	polarity=-0.059
word=simples	pleasantness=0.033	attention=0.125	sensitivity=0	aptitude=0.131	polarity=0.096
word=número pessoa	pleasantness=0.052	attention=0.16	sensitivity=0.061	aptitude=0.161	polarity=0.104
word=me recuso a bin	pleasantness=-0.91	attention=0	sensitivity=0.38	aptitude=-0.91	polarity=-0.733
word=sexo grátis	pleasantness=0.045	attention=-0.664	sensitivity=0	aptitude=0.363	polarity=0.357
word=sem preocupações	pleasantness=0.69	attention=0.626	sensitivity=-0.234	aptitude=0.317	polarity=0.466
word=arco de cúpula	pleasantness=0.048	attention=0.18	sensitivity=-0.049	aptitude=0.169	polarity=0.116
word=Fortaleza de tempestade	pleasantness=-0.043	attention=-0.008	sensitivity=0	aptitude=-0.08	polarity=-0.038
word=face lateral	pleasantness=0	attention=0.089	sensitivity=0.014	aptitude=0.134	polarity=0.07
word=discórdia	pleasantness=-0.102	attention=0.2	sensitivity=-0.079	aptitude=-0.114	polarity=-0.032
word=conta de energia elétrica	pleasantness=-0.071	attention=-0.037	sensitivity=-0.112	aptitude=0	polarity=-0.049
word=executar rapidamente	pleasantness=-0.086	attention=-0.016	sensitivity=0	aptitude=0	polarity=-0.023
word=diferença	pleasantness=-0.027	attention=0.236	sensitivity=-0.214	aptitude=0.177	polarity=0.057
word=guerra final	pleasantness=0.852	attention=0	sensitivity=0	aptitude=0	polarity=0.284
word=colete	pleasantness=0.928	attention=0.754	sensitivity=0	aptitude=0	polarity=0.561
word=local de educação	pleasantness=0	attention=-0.024	sensitivity=0.053	aptitude=-0.057	polarity=-0.029
word=colarinho azul	pleasantness=0	attention=0.108	sensitivity=0	aptitude=0.127	polarity=0.078
word=corpo limpo	pleasantness=0	attention=0.133	sensitivity=0	aptitude=0.206	polarity=0.113
word=ditadura	pleasantness=0	attention=0	sensitivity=-0.776	aptitude=-0.731	polarity=-0.502
word=benevolente	pleasantness=0.552	attention=0.681	sensitivity=-0.294	aptitude=0.297	polarity=0.412
word=cortar o tecido	pleasantness=-0.041	attention=-0.062	sensitivity=0.087	aptitude=-0.132	polarity=-0.066
word=celebridade	pleasantness=0	attention=0	sensitivity=0	aptitude=0.993	polarity=0.331
word=teste de tempo	pleasantness=-0.126	attention=-0.013	sensitivity=0	aptitude=-0.154	polarity=-0.089
word=montanha russa	pleasantness=0	attention=-0.013	sensitivity=-0.23	aptitude=0.065	polarity=-0.051
word=derramar lágrima	pleasantness=-0.244	attention=-0.007	sensitivity=-0.445	aptitude=0	polarity=-0.227
word=rápido esporte	pleasantness=0.047	attention=-0.08	sensitivity=0.018	aptitude=0.07	polarity=0.06
word=esmola	pleasantness=0.053	attention=0.248	sensitivity=-0.185	aptitude=0.258	polarity=0.125
word=topo redondo	pleasantness=0.036	attention=0	sensitivity=0.079	aptitude=0.189	polarity=0.049
word=Desfrute de desempenho	pleasantness=0.817	attention=0.78	sensitivity=0	aptitude=0.971	polarity=0.856
word=estupefatos	pleasantness=0	attention=-0.861	sensitivity=0	aptitude=0	polarity=0.287
word=bijuterias	pleasantness=0	attention=-0.018	sensitivity=0.025	aptitude=-0.09	polarity=-0.032
word=Portable	pleasantness=0.194	attention=0.307	sensitivity=-0.109	aptitude=0.338	polarity=0.243
word=disconsolateness	pleasantness=-0.826	attention=0.226	sensitivity=-0.461	aptitude=-0.051	polarity=-0.371
word=vaca de bebê	pleasantness=0	attention=-0.021	sensitivity=0	aptitude=0.06	polarity=0.027
word=gafanhoto	pleasantness=0	attention=-0.106	sensitivity=0.105	aptitude=-0.106	polarity=-0.035
word=produtos frescos	pleasantness=0.957	attention=0.818	sensitivity=0	aptitude=0.919	polarity=0.898
word=gênero de filme	pleasantness=0	attention=0.951	sensitivity=0	aptitude=0	polarity=0.317
word=percepção	pleasantness=-0.044	attention=0.143	sensitivity=-0.064	aptitude=0.128	polarity=0.054
word=perspectiva	pleasantness=0	attention=0.139	sensitivity=0	aptitude=0.18	polarity=0.106
word=advogado	pleasantness=0	attention=0.124	sensitivity=0	aptitude=0.06	polarity=0.061
word=escritório do livro	pleasantness=0.077	attention=0.073	sensitivity=0.013	aptitude=-0.028	polarity=0.036
word=começar pro	pleasantness=0.038	attention=0.259	sensitivity=0	aptitude=0.195	polarity=0.164
word=faixa de opções	pleasantness=0	attention=-0.115	sensitivity=0.027	aptitude=0	polarity=0.029
word=carro de cabo	pleasantness=0.027	attention=-0.033	sensitivity=0.027	aptitude=0.105	polarity=0.046
word=boa forma	pleasantness=0.879	attention=0.97	sensitivity=0	aptitude=0.921	polarity=0.923
word=discagem	pleasantness=0	attention=0	sensitivity=0.038	aptitude=0.159	polarity=0.04
word=defesa	pleasantness=-0.065	attention=0.097	sensitivity=-0.085	aptitude=-0.122	polarity=-0.058
word=novo emprego	pleasantness=0	attention=0.106	sensitivity=-0.091	aptitude=0.092	polarity=0.036
word=exibir a riqueza	pleasantness=0.03	attention=0	sensitivity=0	aptitude=0.119	polarity=0.05
word=tamborete	pleasantness=0.087	attention=-0.051	sensitivity=0.01	aptitude=-0.041	polarity=0.029
word=levemente	pleasantness=0.672	attention=0.632	sensitivity=-0.239	aptitude=0.312	polarity=0.459
word=conversa suja	pleasantness=-0.991	attention=0	sensitivity=0.142	aptitude=-0.914	polarity=-0.682
word=derrotismo	pleasantness=-0.502	attention=0.382	sensitivity=-0.199	aptitude=-0.187	polarity=-0.169
word=Aproveite show	pleasantness=0.823	attention=0.812	sensitivity=0	aptitude=0	polarity=0.545
word=surpreender o amigo	pleasantness=-0.052	attention=-0.197	sensitivity=-0.179	aptitude=0.219	polarity=0.062
word=cobrar dívida	pleasantness=0	attention=0.117	sensitivity=-0.048	aptitude=0.089	polarity=0.053
word=homenagem	pleasantness=0	attention=0	sensitivity=0	aptitude=0.78	polarity=0.26
word=eterno	pleasantness=0.02	attention=0.095	sensitivity=-0.101	aptitude=0.242	polarity=0.085
word=público	pleasantness=0.02	attention=0.095	sensitivity=-0.101	aptitude=0.242	polarity=0.085
word=movimento	pleasantness=0	attention=0.141	sensitivity=-0.058	aptitude=0.27	polarity=0.118
word=fora de foco	pleasantness=0.038	attention=0	sensitivity=0	aptitude=0.066	polarity=0.035
word=malária	pleasantness=-0.882	attention=0	sensitivity=-0.843	aptitude=-0.956	polarity=-0.894
word=atingir a meta	pleasantness=0.772	attention=0.719	sensitivity=0	aptitude=0.988	polarity=0.826
word=manter-se jovem	pleasantness=0.755	attention=0.994	sensitivity=0	aptitude=0	polarity=0.583
word=comprar bilhetes de teatro	pleasantness=-0.061	attention=-0.006	sensitivity=0	aptitude=-0.082	polarity=-0.046
word=surfista	pleasantness=0	attention=0	sensitivity=0	aptitude=0.078	polarity=0.026
word=cilíndrica	pleasantness=0.022	attention=0	sensitivity=0.015	aptitude=0.096	polarity=0.034
word=precisa de saber	pleasantness=0.719	attention=0.757	sensitivity=0	aptitude=0	polarity=0.492
word=objeto antigo	pleasantness=0.02	attention=0	sensitivity=0	aptitude=0.084	polarity=0.035
word=amigo qua	pleasantness=0.027	attention=0.132	sensitivity=0	aptitude=0.132	polarity=0.097
word=água branca	pleasantness=0.055	attention=0	sensitivity=0.036	aptitude=0.144	polarity=0.054
word=padrão	pleasantness=0.026	attention=0.299	sensitivity=-0.114	aptitude=0.257	polarity=0.156
word=orb redondo	pleasantness=0.053	attention=-0.027	sensitivity=0.093	aptitude=0.134	polarity=0.04
word=leitura humana	pleasantness=-0.068	attention=-0.039	sensitivity=-0.045	aptitude=0	polarity=-0.025
word=empatia	pleasantness=0.504	attention=0.699	sensitivity=-0.534	aptitude=0.51	polarity=0.393
word=pesquisa	pleasantness=-0.072	attention=0.095	sensitivity=0	aptitude=0.111	polarity=0.045
word=atravessar a sala	pleasantness=-0.081	attention=0.131	sensitivity=0.018	aptitude=0.068	polarity=0.033
word=inimizade	pleasantness=0	attention=0.161	sensitivity=0.7	aptitude=-0.657	polarity=-0.399
word=popular esporte América	pleasantness=0	attention=-0.078	sensitivity=0.017	aptitude=0.082	polarity=0.048
word=hambúrguer de ordem	pleasantness=-0.037	attention=0	sensitivity=0.019	aptitude=-0.054	polarity=-0.037
word=planta comestível	pleasantness=0	attention=0.083	sensitivity=0.039	aptitude=0.074	polarity=0.039
word=refrescar a memória	pleasantness=0.107	attention=0.098	sensitivity=0	aptitude=0.135	polarity=0.113
word=Aeroporto	pleasantness=0	attention=0.147	sensitivity=0	aptitude=0.099	polarity=0.082
word=inverdade	pleasantness=-0.155	attention=-0.011	sensitivity=-0.146	aptitude=0.066	polarity=-0.075
word=miséria	pleasantness=-0.776	attention=0	sensitivity=0.797	aptitude=-0.735	polarity=-0.769
word=Estreito	pleasantness=0.037	attention=0	sensitivity=0.026	aptitude=0.129	polarity=0.047
word=manter a despesa de faixa	pleasantness=0	attention=0.188	sensitivity=0	aptitude=0	polarity=0.063
word=Assistente	pleasantness=0	attention=-0.004	sensitivity=0	aptitude=0.097	polarity=0.034
word=animal de estimação morrer	pleasantness=-0.906	attention=-0.753	sensitivity=0	aptitude=0	polarity=-0.051
word=covarde	pleasantness=-0.152	attention=0	sensitivity=0.079	aptitude=-0.166	polarity=-0.132
word=trânsito	pleasantness=0.04	attention=0.144	sensitivity=-0.074	aptitude=0.122	polarity=0.077
word=órgão complexo	pleasantness=0	attention=0.078	sensitivity=0.056	aptitude=0.099	polarity=0.04
word=fita azul	pleasantness=0.064	attention=0.203	sensitivity=0.014	aptitude=0.202	polarity=0.152
word=atrás da casa	pleasantness=0.034	attention=-0.12	sensitivity=0	aptitude=-0.075	polarity=0.026
word=aptidão	pleasantness=0	attention=0	sensitivity=0	aptitude=1	polarity=0.333
word=Odontologia do trabalho	pleasantness=-0.114	attention=0	sensitivity=-0.068	aptitude=0	polarity=-0.061
word=usar o jogo de xadrez	pleasantness=-0.041	attention=0.141	sensitivity=-0.077	aptitude=0.107	polarity=0.043
word=esquina da rua	pleasantness=0	attention=0	sensitivity=0.018	aptitude=-0.07	polarity=-0.029
word=tomar porcaria	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.947	polarity=-0.316
word=manter a boa saúde	pleasantness=0.031	attention=0	sensitivity=-0.12	aptitude=0.162	polarity=0.024
word=aumentar o dinheiro	pleasantness=0	attention=0.36	sensitivity=-0.129	aptitude=0.316	polarity=0.182
word=destino	pleasantness=0	attention=0.14	sensitivity=0	aptitude=0.172	polarity=0.104
word=vômito	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.79	polarity=-0.263
word=celebrar casamento	pleasantness=0.833	attention=0	sensitivity=0	aptitude=0.727	polarity=0.52
word=Chupa-chupa	pleasantness=0.023	attention=0.141	sensitivity=-0.131	aptitude=0.174	polarity=0.069
word=desfrutar de ar fresco	pleasantness=0	attention=-0.143	sensitivity=0.117	aptitude=-0.18	polarity=-0.051
word=cultivo	pleasantness=0	attention=0.105	sensitivity=0	aptitude=0.1	polarity=0.068
word=Ver basebol	pleasantness=0.742	attention=0.78	sensitivity=0	aptitude=0	polarity=0.507
word=abertura	pleasantness=-0.03	attention=0.079	sensitivity=0	aptitude=0.142	polarity=0.064
word=grande erro	pleasantness=-0.561	attention=0.156	sensitivity=-0.431	aptitude=0.122	polarity=-0.238
word=Olhe através	pleasantness=-0.032	attention=0	sensitivity=0.019	aptitude=0.133	polarity=0.027
word=chegar tarde	pleasantness=-0.081	attention=-0.026	sensitivity=0	aptitude=-0.092	polarity=-0.049
word=diamante	pleasantness=0.021	attention=0	sensitivity=0	aptitude=0.054	polarity=0.025
word=dor nas costas	pleasantness=-0.979	attention=0	sensitivity=0	aptitude=0	polarity=-0.326
word=escalonamento	pleasantness=0.044	attention=-0.662	sensitivity=0	aptitude=0.362	polarity=0.356
word=trem do metrô de placa	pleasantness=-0.041	attention=-0.016	sensitivity=0	aptitude=-0.092	polarity=-0.039
word=Recifes de corais	pleasantness=0	attention=0	sensitivity=-0.065	aptitude=-0.036	polarity=-0.034
word=giroscópio	pleasantness=-0.062	attention=-0.073	sensitivity=0.066	aptitude=-0.051	polarity=-0.035
word=mover ação	pleasantness=0	attention=0.146	sensitivity=-0.057	aptitude=0.275	polarity=0.121
word=misogamia	pleasantness=-0.082	attention=0.202	sensitivity=0.615	aptitude=-0.627	polarity=-0.374
word=particular	pleasantness=0.062	attention=0.293	sensitivity=-0.182	aptitude=0.316	polarity=0.163
word=trabalhador	pleasantness=0	attention=0.126	sensitivity=-0.075	aptitude=0.104	polarity=0.052
word=jogar jogo de cartas	pleasantness=0	attention=0.073	sensitivity=-0.101	aptitude=0.098	polarity=0.023
word=debaixo da cabeça	pleasantness=0	attention=0.069	sensitivity=0	aptitude=0	polarity=0.023
word=nenhum	pleasantness=-0.053	attention=0.087	sensitivity=0	aptitude=0.07	polarity=0.035
word=Aproveite o jogo	pleasantness=0.115	attention=-0.228	sensitivity=0.167	aptitude=-0.304	polarity=-0.043
word=grande terra	pleasantness=0	attention=0.067	sensitivity=0.04	aptitude=0.091	polarity=0.039
word=médio	pleasantness=0.064	attention=0.156	sensitivity=0	aptitude=0.199	polarity=0.14
word=Lembre-se	pleasantness=-0.113	attention=0.192	sensitivity=-0.058	aptitude=0.061	polarity=0.027
word=alta estima	pleasantness=0	attention=0	sensitivity=0	aptitude=0.716	polarity=0.239
word=vermelho verde	pleasantness=-0.045	attention=0.076	sensitivity=0.009	aptitude=0.087	polarity=0.036
word=bater bola	pleasantness=0.932	attention=0.931	sensitivity=0	aptitude=0.78	polarity=0.881
word=bebida alcoólica	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.964	polarity=-0.321
word=coquetel	pleasantness=0.962	attention=0	sensitivity=0	aptitude=0	polarity=0.321
word=permanecem	pleasantness=0.038	attention=0.097	sensitivity=-0.104	aptitude=0.136	polarity=0.056
word=cartão de shuffle	pleasantness=-0.085	attention=0.099	sensitivity=0	aptitude=0.058	polarity=0.024
word=clero	pleasantness=0.039	attention=0.267	sensitivity=-0.065	aptitude=0.23	polarity=0.157
word=atordoado	pleasantness=-0.038	attention=-0.546	sensitivity=-0.058	aptitude=0.306	polarity=0.252
word=abandonar	pleasantness=-0.99	attention=0	sensitivity=0	aptitude=-0.709	polarity=-0.566
word=bug chato	pleasantness=-0.029	attention=-0.037	sensitivity=0.165	aptitude=-0.121	polarity=-0.093
word=comparar	pleasantness=0	attention=0.342	sensitivity=-0.118	aptitude=0.309	polarity=0.178
word=ritual	pleasantness=0	attention=0	sensitivity=0	aptitude=0.813	polarity=0.271
word=arma nuclear	pleasantness=-0.032	attention=-0.031	sensitivity=-0.054	aptitude=-0.201	polarity=-0.085
word=fazer negócio	pleasantness=-0.025	attention=0.188	sensitivity=-0.125	aptitude=0.192	polarity=0.077
word=cabeça de igreja	pleasantness=0.029	attention=0.262	sensitivity=0	aptitude=0.237	polarity=0.176
word=encontrar a verdade	pleasantness=0	attention=-0.092	sensitivity=0	aptitude=0.08	polarity=0.057
word=trilha do trem	pleasantness=-0.062	attention=0	sensitivity=0.018	aptitude=0	polarity=-0.027
word=Caco	pleasantness=-0.043	attention=0.096	sensitivity=0	aptitude=0.093	polarity=0.049
word=bom lugar comer	pleasantness=0.094	attention=0.084	sensitivity=0.024	aptitude=0.062	polarity=0.072
word=piolho	pleasantness=0	attention=0	sensitivity=0.941	aptitude=-0.834	polarity=-0.592
word=colisão	pleasantness=-0.122	attention=-0.128	sensitivity=-0.121	aptitude=-0.088	polarity=-0.068
word=construir músculos fortes	pleasantness=0.068	attention=-0.025	sensitivity=0.016	aptitude=0	polarity=0.026
word=Acho que	pleasantness=-0.14	attention=0.115	sensitivity=0	aptitude=-0.08	polarity=-0.035
word=déspota	pleasantness=0.029	attention=0.079	sensitivity=0	aptitude=0.063	polarity=0.057
word=tema de pesquisa	pleasantness=-0.13	attention=0	sensitivity=0.041	aptitude=-0.161	polarity=-0.111
word=dizer a palavra	pleasantness=-0.075	attention=-0.028	sensitivity=0.034	aptitude=0	polarity=-0.027
word=trato religioso	pleasantness=0	attention=0.076	sensitivity=0	aptitude=0.066	polarity=0.047
word=campo vegetal	pleasantness=0	attention=0.084	sensitivity=0.02	aptitude=0.076	polarity=0.047
word=homicídio	pleasantness=0	attention=0	sensitivity=-0.956	aptitude=-0.858	polarity=-0.605
word=trilha de caminhada	pleasantness=0	attention=0	sensitivity=-0.06	aptitude=-0.037	polarity=-0.032
word=sala de controle	pleasantness=0.119	attention=0	sensitivity=0	aptitude=0	polarity=0.04
word=Olha a pista	pleasantness=-0.204	attention=0.153	sensitivity=-0.098	aptitude=0	polarity=-0.05
word=estranho	pleasantness=-0.521	attention=0.391	sensitivity=-0.243	aptitude=-0.149	polarity=-0.174
word=educação entretenimento	pleasantness=0.797	attention=0.928	sensitivity=0	aptitude=0	polarity=0.575
word=artéria principal	pleasantness=0.042	attention=-0.069	sensitivity=0	aptitude=-0.037	polarity=0.025
word=Desativar	pleasantness=-0.049	attention=-0.028	sensitivity=0.021	aptitude=-0.17	polarity=-0.071
word=melhor fria	pleasantness=0.121	attention=0.113	sensitivity=-0.046	aptitude=0.114	polarity=0.101
word=conversa de interesse	pleasantness=0.045	attention=-0.011	sensitivity=0	aptitude=-0.161	polarity=-0.035
word=Solaris	pleasantness=0	attention=0	sensitivity=0	aptitude=0.087	polarity=0.029
word=decidir ir primeiro	pleasantness=0	attention=0	sensitivity=0	aptitude=0.703	polarity=0.234
